id,street_number,route,city,state,zip_code,site_address,latitude,longitude,county,utility_name,reroof_permit_issue_date,reroof_permit_expiration_date,reroof_type
69801,1371,S Westwood Blvd,Los Angeles,CA,90024,"1371 S Westwood Blvd, Los Angeles, CA 90024, USA",34.0596208,-118.4447408,Los Angeles County,,06/14/2018,01/31/2018,Built Up
69802,1157,N McCadden Pl,Los Angeles,CA,90038,"1157 N McCadden Pl, Los Angeles, CA 90038, USA",34.092423,-118.3376338,Los Angeles County,,06/15/2018,05/31/2018,Built Up
69803,10957,S Central Ave,Los Angeles,CA,90059,"10957 S Central Ave, Los Angeles, CA 90059, USA",33.9355341,-118.2545353,Los Angeles County,,06/20/2018,09/30/2019,Reroof portion of (E) building. Disabled Access upgrades as shown on p
69804,729,N La Cienega Blvd,Los Angeles,CA,90069,"729 N La Cienega Blvd, Los Angeles, CA 90069, USA",34.0844472,-118.3767712,Los Angeles County,,06/21/2018,11/30/2018,Comp Shingle
69805,1779,S Westwood Blvd,Los Angeles,CA,90024,"1779 S Westwood Blvd, Los Angeles, CA 90024, USA",34.0596208,-118.4447408,Los Angeles County,,06/28/2018,03/31/2018,Built Up
69806,565,N Larchmont Blvd,Los Angeles,CA,90004,"565 N Larchmont Blvd, Los Angeles, CA 90004, USA",34.0806915,-118.3238668,Los Angeles County,,07/05/2018,10/31/2019,Built Up
69807,18626,S Western Ave,Gardena,CA,90248,"18626 S Western Ave, Gardena, CA 90248, USA",33.8611016,-118.3074043,Los Angeles County,,07/05/2018,01/31/2018,Built Up
69808,2005,Merton Ave,Los Angeles,CA,90041,"2005 Merton Ave, Los Angeles, CA 90041, USA",34.1383333,-118.2125025,Los Angeles County,,07/09/2018,06/30/2018,Built Up
69809,3880,San Rafael Ave,Los Angeles,CA,90065,"3880 San Rafael Ave, Los Angeles, CA 90065, USA",34.1016204,-118.2159015,Los Angeles County,,07/10/2018,10/31/2018,REROOF (E) OFFICE BUILDING
69810,15516,Nordhoff St,Los Angeles,CA,91343,"15516 Nordhoff St, North Hills, CA 91343, USA",34.2352153,-118.4706769,Los Angeles County,,07/16/2018,02/28/2018,Built Up
69811,10834,Burbank Blvd,Los Angeles,CA,91601,"10834 Burbank Blvd, North Hollywood, CA 91601, USA",34.171818,-118.367021,Los Angeles County,,07/17/2018,08/31/2018,Built Up
69812,1041,N Mansfield Ave,Los Angeles,CA,90038,"1041 N Mansfield Ave, Los Angeles, CA 90038, USA",34.0900548,-118.3406245,Los Angeles County,,07/19/2018,02/28/2018,Built Up
69813,20515,Devonshire St,Los Angeles,CA,91311,"20515 Devonshire St, Chatsworth, CA 91311, USA",34.2575488,-118.580482,Los Angeles County,,07/19/2018,02/28/2019,Class A or B
69814,932,W 85th St,Los Angeles,CA,90044,"932 W 85th St, Los Angeles, CA 90044, USA",33.9610205,-118.2905291,Los Angeles County,,07/20/2018,07/31/2018,Comp Shingle
69815,7500,Valjean Ave,Los Angeles,CA,91406,"7500 Valjean Ave, Van Nuys, CA 91406, USA",34.2067841,-118.4857246,Los Angeles County,,07/23/2018,05/31/2018,Built Up
69818,7955,Lindley Ave,Los Angeles,CA,91335,"7955 Lindley Ave, Reseda, CA 91335, USA",34.215422,-118.5279502,Los Angeles County,,07/31/2018,01/31/2018,Comp Shingle
69816,5619,Lindley Ave,Los Angeles,CA,91356,"5619 Lindley Ave, Tarzana, CA 91356, USA",34.1730206,-118.5277448,Los Angeles County,,07/27/2018,05/31/2017,Built Up
69819,14402,Ventura Blvd,Los Angeles,CA,91423,"14402 Ventura Blvd, Sherman Oaks, CA 91423, USA",34.150334,-118.4461116,Los Angeles County,,08/03/2018,05/31/2017,Built Up
69820,10921,W Chandler Blvd,Los Angeles,CA,91601,"10921 W Chandler Blvd, North Hollywood, CA 91601, USA",34.168871,-118.3687707,Los Angeles County,,08/15/2018,10/31/2019,Comp Shingle
69821,3187,Glendale Blvd,Los Angeles,CA,90039,"3187 Glendale Blvd, Los Angeles, CA 90039, USA",34.1178283,-118.2614408,Los Angeles County,,08/15/2018,11/30/2018,Built Up
69822,2216,Fargo St,Los Angeles,CA,90039,"2216 Fargo St, Los Angeles, CA 90039, USA",34.0919487,-118.2593547,Los Angeles County,,08/17/2018,10/31/2017,Comp Shingle
69823,1040,N Las Palmas Ave,Los Angeles,CA,90038,"1040 N Las Palmas Ave, Los Angeles, CA 90038, USA",34.0897199,-118.3359829,Los Angeles County,,08/29/2018,04/30/2018,Built Up
69824,1271,W Jefferson Blvd,Los Angeles,CA,90007,"1271 W Jefferson Blvd, Los Angeles, CA 90007, USA",34.0257204,-118.2943196,Los Angeles County,,09/04/2018,04/30/2018,Built Up
69825,9667,Reseda Blvd,Los Angeles,CA,91324,"9667 Reseda Blvd, Northridge, CA 91324, USA",34.246144,-118.537016,Los Angeles County,,09/17/2018,12/31/2017,Built Up
69817,7500,Chaminade Ave,Los Angeles,CA,91304,"7500 Chaminade Ave, Canoga Park, CA 91304, USA",34.206813,-118.63566,Los Angeles County,,06/21/2019,09/30/2020,Class A or B
69826,1330,S Boyle Ave,Los Angeles,CA,90023,"1330 S Boyle Ave, Los Angeles, CA 90023, USA",34.0253126,-118.2205443,Los Angeles County,,09/27/2018,02/28/2019,Class A or B
69827,5230,Van Nuys Blvd,Los Angeles,CA,91401,"5230 Van Nuys Blvd, Sherman Oaks, CA 91401, USA",34.165801,-118.4483219,Los Angeles County,,09/27/2018,06/30/2017,Built Up
69828,1707,Sunset Blvd,Los Angeles,CA,90026,"1707 Sunset Blvd, Los Angeles, CA 90026, USA",34.0775257,-118.2585909,Los Angeles County,,10/02/2018,03/31/2020,Class A or B
69829,7325,Reseda Blvd,Los Angeles,CA,91335,"7325 Reseda Blvd, Reseda, CA 91335, USA",34.2037529,-118.5363191,Los Angeles County,,10/04/2018,07/31/2017,Built Up
69830,8829,National Blvd,Culver City,CA,90232,"8829 National Blvd, Culver City, CA 90232, USA",34.0293824,-118.3866757,Los Angeles County,,10/08/2018,08/31/2020,Built Up
69831,1941,W Florence Ave,Los Angeles,CA,90047,"1941 W Florence Ave, Los Angeles, CA 90047, USA",33.9748469,-118.3128374,Los Angeles County,,10/09/2018,09/30/2020,Comp Shingle
69832,6123,Vineland Ave,Los Angeles,CA,91606,"6123 Vineland Ave, North Hollywood, CA 91606, USA",34.1819405,-118.3706427,Los Angeles County,,10/12/2018,06/30/2020,Built Up
69833,12410,Burbank Blvd,Los Angeles,CA,91607,"12410 Burbank Blvd, Valley Village, CA 91607, USA",34.1717662,-118.4037592,Los Angeles County,,10/16/2018,02/28/2019,Built Up
69834,14958,Ventura Blvd,Los Angeles,CA,91403,"14958 Ventura Blvd, Sherman Oaks, CA 91403, USA",34.1523526,-118.4593418,Los Angeles County,,10/24/2018,10/31/2019,Built Up
69836,1605,S Hoover St,Los Angeles,CA,90006,"1605 S Hoover St, Los Angeles, CA 90006, USA",34.0434565,-118.2845915,Los Angeles County,,10/29/2018,05/31/2017,Built Up
69837,9420,Reseda Blvd,Los Angeles,CA,91324,"9420 Reseda Blvd, Northridge, CA 91324, USA",34.2417644,-118.5354493,Los Angeles County,,10/30/2018,12/31/2017,Built Up
69838,9525,N Vassar Ave,Los Angeles,CA,91311,"9525 N Vassar Ave, Chatsworth, CA 91311, USA",34.2599548,-118.604874,Los Angeles County,,10/30/2018,04/30/2018,Built Up
69839,9135,Reseda Blvd,Los Angeles,CA,91324,"9135 Reseda Blvd, Northridge, CA 91324, USA",34.2365095,-118.5375707,Los Angeles County,,10/30/2018,12/31/2017,Built Up
69840,14655,W Sherman Way,Los Angeles,CA,91405,"14655 W Sherman Way, Van Nuys, CA 91405, USA",34.2012039,-118.4528139,Los Angeles County,,10/31/2018,04/30/2020,Comp Shingle
69841,17826,Chatsworth St,Los Angeles,CA,91344,"17826 Chatsworth St, Granada Hills, CA 91344, USA",34.26464,-118.5226377,Los Angeles County,,11/07/2018,12/31/2018,Built Up
69842,5137,York Blvd,Los Angeles,CA,90042,"5137 York Blvd, Los Angeles, CA 90042, USA",34.1210228,-118.2033864,Los Angeles County,,11/13/2018,11/30/2018,Built Up
69843,7115,Shoup Ave,Los Angeles,CA,91307,"7115 Shoup Ave, West Hills, CA 91307, USA",34.1996218,-118.6150835,Los Angeles County,,11/16/2018,05/31/2019,Comp Shingle
69844,5930,Monterey Rd,Los Angeles,CA,90042,"5930 Monterey Rd, Los Angeles, CA 90042, USA",34.1051844,-118.1839875,Los Angeles County,,11/19/2018,06/30/2019,Built Up
69835,11840,Foothill Blvd,Los Angeles,CA,91342,"11840 Foothill Blvd, Sylmar, CA 91342, USA",34.273597,-118.39507,Los Angeles County,,03/12/2019,03/31/2021,Built Up
69845,1327,W Anaheim St,Los Angeles,CA,90744,"1327 W Anaheim St, Wilmington, CA 90744, USA",33.7792951,-118.2792947,Los Angeles County,,11/26/2018,04/30/2019,Built Up
69846,3513,Whittier Blvd,Los Angeles,CA,90023,"3513 Whittier Blvd, Los Angeles, CA 90023, USA",34.0266793,-118.1977445,Los Angeles County,,11/29/2018,06/30/2020,Class A or B
69847,5439,Cahuenga Blvd,Los Angeles,CA,91601,"5439 Cahuenga Blvd, North Hollywood, CA 91601, USA",34.1698683,-118.3619231,Los Angeles County,,12/05/2018,12/31/2018,Built Up
69848,10201,W Pico Blvd,Los Angeles,CA,90067,"10201 W Pico Blvd, Los Angeles, CA 90067, USA",34.0519513,-118.4125771,Los Angeles County,,12/13/2018,12/31/2017,Comp Shingle
69849,1016,W Manchester Ave,Los Angeles,CA,90044,"1016 W Manchester Ave, Los Angeles, CA 90044, USA",33.9597756,-118.29263,Los Angeles County,,12/18/2018,10/31/2019,Built Up
69850,20340,Harvard Blvd,Torrance,CA,90501,"20340 Harvard Blvd, Torrance, CA 90501, USA",33.8462108,-118.3064224,Los Angeles County,,12/18/2018,02/28/2019,Class A or B
69851,2017,E 7th St,Los Angeles,CA,90021,"2017 E 7th St, Los Angeles, CA 90021, USA",34.0347866,-118.2316241,Los Angeles County,,12/19/2018,07/31/2017,Built Up
69852,5335,McConnell Ave,Los Angeles,CA,90066,"5335 McConnell Ave, Los Angeles, CA 90066, USA",33.9789534,-118.4209264,Los Angeles County,,12/21/2018,10/31/2019,Class A or B
69853,12811,Coral Tree Pl,Los Angeles,CA,90066,"12811 Coral Tree Pl, Los Angeles, CA 90066, USA",33.978748,-118.4210125,Los Angeles County,,12/21/2018,10/31/2019,Class A or B
69854,21730,Sherman Way,Los Angeles,CA,91303,"21730 Sherman Way, Canoga Park, CA 91303, USA",34.2007593,-118.6026552,Los Angeles County,,12/27/2018,11/30/2018,Built Up
69856,12743,Ventura Blvd,Los Angeles,CA,91604,"12743 Ventura Blvd, Studio City, CA 91604, USA",34.1452575,-118.4107794,Los Angeles County,,01/07/2019,08/31/2020,Comp Shingle
69857,10588,W Pico Blvd,Los Angeles,CA,90064,"10588 W Pico Blvd, Los Angeles, CA 90064, USA",34.0433831,-118.4216385,Los Angeles County,,01/08/2019,05/31/2020,Comp Shingle
69858,3021,Rowena Ave,Los Angeles,CA,90039,"3021 Rowena Ave, Los Angeles, CA 90039, USA",34.1091,-118.2701693,Los Angeles County,,01/08/2019,01/31/2020,Built Up
69859,15416,W Lassen St,Los Angeles,CA,91345,"15416 W Lassen St, Mission Hills, CA 91345, USA",34.2499507,-118.4524024,Los Angeles County,,01/08/2019,07/31/2020,Built Up
69860,2001,E 7th St,Los Angeles,CA,90021,"2001 E 7th St, Los Angeles, CA 90021, USA",34.0347558,-118.2321495,Los Angeles County,,01/09/2019,11/30/2017,Built Up
69861,7677,Sunset Blvd,Los Angeles,CA,90046,"7677 Sunset Blvd, Los Angeles, CA 90046, USA",34.0983501,-118.3568327,Los Angeles County,,01/11/2019,06/30/2017,Built Up
69862,22801,Roscoe Blvd,Los Angeles,CA,91304,"22801 Roscoe Blvd, Canoga Park, CA 91304, USA",34.2206394,-118.6253881,Los Angeles County,,01/15/2019,05/31/2019,Class A or B
69863,401,S Hope St,Los Angeles,CA,90071,"401 S Hope St, Los Angeles, CA 90071, USA",34.0520049,-118.2546228,Los Angeles County,,01/15/2019,03/31/2020,Class A or B
69865,915,S Alvarado St,Los Angeles,CA,90006,"915 S Alvarado St, Los Angeles, CA 90006, USA",34.0532206,-118.2793526,Los Angeles County,,01/17/2019,03/31/2018,Built Up
69866,2029,Sawtelle Blvd,Los Angeles,CA,90025,"2029 Sawtelle Blvd, Los Angeles, CA 90025, USA",34.0400856,-118.4431664,Los Angeles County,,01/18/2019,08/31/2020,Comp Shingle
69867,17930,Ventura Blvd,Los Angeles,CA,91316,"17930 Ventura Blvd, Encino, CA 91316, USA",34.1637611,-118.5232163,Los Angeles County,,01/22/2019,01/31/2020,Built Up
69868,9901,N Sepulveda Blvd,Los Angeles,CA,91345,"9901 N Sepulveda Blvd, Mission Hills, CA 91345, USA",34.2749758,-118.468043,Los Angeles County,,01/25/2019,05/31/2020,Built Up
69869,340,S Mesa St,Los Angeles,CA,90731,"340 S Mesa St, San Pedro, CA 90731, USA",33.7407039,-118.2854137,Los Angeles County,,01/29/2019,09/30/2020,Class A or B
69870,11376,Exposition Blvd,Los Angeles,CA,90064,"11376 Exposition Blvd, Los Angeles, CA 90064, USA",34.0339022,-118.4399265,Los Angeles County,,01/31/2019,02/28/2019,Class A or B
69871,2046,Hillhurst Ave,Los Angeles,CA,90027,"2046 Hillhurst Ave, Los Angeles, CA 90027, USA",34.1089625,-118.2871721,Los Angeles County,,02/02/2019,06/30/2019,Built Up
69872,12756,Van Nuys Blvd,Los Angeles,CA,91331,"12756 Van Nuys Blvd, Pacoima, CA 91331, USA",34.2739361,-118.4107879,Los Angeles County,,02/07/2019,10/31/2020,Built Up
69873,1509,Pontius Ave,Los Angeles,CA,90025,"1509 Pontius Ave, Los Angeles, CA 90025, USA",34.049565,-118.44715,Los Angeles County,,02/16/2019,06/30/2019,Built Up
69874,6100,Canoga Ave,Los Angeles,CA,91367,"6100 Canoga Ave, Woodland Hills, CA 91367, USA",34.181332,-118.5956853,Los Angeles County,,03/07/2019,09/30/2020,Class A or B
69875,10824,Burbank Blvd,Los Angeles,CA,91601,"10824 Burbank Blvd, North Hollywood, CA 91601, USA",34.1717273,-118.3666938,Los Angeles County,,03/11/2019,11/30/2019,Built Up
69876,143,N Robertson Blvd,Los Angeles,CA,90048,"143 N Robertson Blvd, Los Angeles, CA 90048, USA",34.0763431,-118.3840547,Los Angeles County,,03/12/2019,06/30/2019,Built Up
69877,7257,Melrose Ave,Los Angeles,CA,90046,"7257 Melrose Ave, Los Angeles, CA 90046, USA",34.0836542,-118.3477814,Los Angeles County,,03/13/2019,03/31/2020,Comp Shingle
69878,3413,N Cahuenga Blvd,Los Angeles,CA,90068,"3413 N Cahuenga Blvd, Los Angeles, CA 90068, USA",34.1114701,-118.3346143,Los Angeles County,,03/13/2019,10/31/2020,Comp Shingle
69879,616,N La Brea Ave,Los Angeles,CA,90036,"616 N La Brea Ave, Los Angeles, CA 90036, USA",34.08245,-118.3436997,Los Angeles County,,03/14/2019,07/31/2020,Built Up
69880,4901,S Hoover St,Los Angeles,CA,90037,"4901 S Hoover St, Los Angeles, CA 90037, USA",33.998601,-118.287356,Los Angeles County,,03/20/2019,07/31/2019,Built Up
69881,12155,Riverside Dr,Los Angeles,CA,91607,"12155 Riverside Dr, Valley Village, CA 91607, USA",34.1579419,-118.3983734,Los Angeles County,,03/25/2019,10/31/2019,Built Up
69882,463,South La Brea Ave,Los Angeles,CA,90036,"463 South La Brea Ave, Los Angeles, CA 90036, USA",34.065057,-118.344354,Los Angeles County,,03/28/2019,03/31/2019,Class A or B
69883,9215,Clovis Ave,Los Angeles,CA,90002,"9215 Clovis Ave, Los Angeles, CA 90002, USA",33.9524325,-118.2567509,Los Angeles County,,03/28/2019,03/31/2020,Class A or B
69884,10325,N Glenoaks Blvd,Los Angeles,CA,91331,"10325 N Glenoaks Blvd, Pacoima, CA 91331, USA",34.2771559,-118.4156724,Los Angeles County,,03/28/2019,08/31/2019,Comp Shingle
69885,457,South La Brea Ave,Los Angeles,CA,90036,"457 South La Brea Ave, Los Angeles, CA 90036, USA",34.0652452,-118.3441848,Los Angeles County,,03/28/2019,03/31/2019,Class A or B
69886,2257,S Barry Ave,Los Angeles,CA,90064,"2257 S Barry Ave, Los Angeles, CA 90064, USA",34.0296812,-118.442861,Los Angeles County,,03/28/2019,03/31/2019,Class A or B
69887,15218,Parthenia St,Los Angeles,CA,91343,"15218 Parthenia St, North Hills, CA 91343, USA",34.2279625,-118.4639729,Los Angeles County,,03/28/2019,07/31/2020,Built Up
69888,8217,Beverly Blvd,Los Angeles,CA,90048,"8217 Beverly Blvd, Los Angeles, CA 90048, USA",34.0763876,-118.3686336,Los Angeles County,,03/29/2019,03/31/2019,Class A or B
69890,20924,Sherman Way,Los Angeles,CA,91303,"20924 Sherman Way, Canoga Park, CA 91303, USA",34.2007161,-118.5893724,Los Angeles County,,04/02/2019,12/31/2019,Built Up
69891,12409,Ventura Ct,Los Angeles,CA,91604,"12409 Ventura Ct, Studio City, CA 91604, USA",34.1434054,-118.4033668,Los Angeles County,,04/02/2019,12/31/2020,Built Up
69892,12861,Vanowen St,Los Angeles,CA,91605,"12861 Vanowen St, North Hollywood, CA 91605, USA",34.1943733,-118.4135035,Los Angeles County,,04/03/2019,02/29/2020,Built Up
69893,8110,Airport Blvd,Los Angeles,CA,90045,"8110 Airport Blvd, Los Angeles, CA 90045, USA",33.965297,-118.384851,Los Angeles County,,04/03/2019,09/30/2020,Built Up
69889,600,N Grand Ave,Los Angeles,CA,90012,"600 N Grand Ave, Los Angeles, CA 90012, USA",34.0605112,-118.2432182,Los Angeles County,,04/03/2019,05/31/2020,Built Up
69894,7101,Menlo Ave,Los Angeles,CA,90044,"7101 Menlo Ave, Los Angeles, CA 90044, USA",33.975273,-118.289414,Los Angeles County,,04/04/2019,08/31/2020,Comp Shingle
69897,3151,Los Feliz Blvd,Los Angeles,CA,90039,"3151 Los Feliz Blvd, Los Angeles, CA 90039, USA",34.1241436,-118.2677826,Los Angeles County,,04/10/2019,09/30/2019,Comp Shingle
69895,14657,Lull St,Los Angeles,CA,91405,"14657 Lull St, Van Nuys, CA 91405, USA",34.2096149,-118.4529864,Los Angeles County,,04/10/2019,12/31/2019,Built Up
69898,4309,Leimert Blvd,Los Angeles,CA,90008,"4309 Leimert Blvd, Los Angeles, CA 90008, USA",34.0053132,-118.330315,Los Angeles County,,04/12/2019,04/30/2020,Built Up
69899,14655,Lull St,Los Angeles,CA,91405,"14655 Lull St, Van Nuys, CA 91405, USA",34.2096986,-118.4526844,Los Angeles County,,04/12/2019,12/31/2019,Built Up
69900,12980,Sherman Way,Los Angeles,CA,91605,"12980 Sherman Way, North Hollywood, CA 91605, USA",34.2008063,-118.4156257,Los Angeles County,,04/17/2019,10/31/2019,Built Up
69901,716,N La Brea Ave,Los Angeles,CA,90038,"716 N La Brea Ave, Los Angeles, CA 90038, USA",34.084026,-118.3438014,Los Angeles County,,04/18/2019,03/31/2021,Class A or B
69903,102,E Washington Blvd,Los Angeles,CA,90021,"102 E Washington Blvd, Los Angeles, CA 90021, USA",34.0198911,-118.2398823,Los Angeles County,,04/23/2019,03/31/2020,Class A or B
69904,1325,Stonewood Ct,Los Angeles,CA,90732,"1325 Stonewood Ct, San Pedro, CA 90732, USA",33.7615237,-118.3057009,Los Angeles County,,04/23/2019,09/30/2020,Class A or B
69905,11041,N Balboa Blvd,Los Angeles,CA,91344,"11041 N Balboa Blvd, Granada Hills, CA 91344, USA",34.257525,-118.5023527,Los Angeles County,,04/24/2019,12/31/2019,Built Up
69906,12403,Ventura Ct,Los Angeles,CA,91604,"12403 Ventura Ct, Studio City, CA 91604, USA",34.1434329,-118.4030929,Los Angeles County,,04/25/2019,12/31/2020,Built Up
69907,15317,Vanowen St,Los Angeles,CA,91405,"15317 Vanowen St, Van Nuys, CA 91405, USA",34.194221,-118.4669109,Los Angeles County,,04/25/2019,10/31/2019,Built Up
69908,4900,E Valley Blvd,Los Angeles,CA,90032,"4900 E Valley Blvd, Los Angeles, CA 90032, USA",34.0670144,-118.1774217,Los Angeles County,,05/02/2019,02/29/2020,Class A or B
69909,7748,Pso Del Rey,Los Angeles,CA,90293,"7748 Pso Del Rey, Playa Del Rey, CA 90293, USA",33.9558362,-118.4338699,Los Angeles County,,05/03/2019,10/31/2019,Class A or B
69910,18752,W Ventura Blvd,Los Angeles,CA,91356,"18752 W Ventura Blvd, Tarzana, CA 91356, USA",34.165692,-118.5286845,Los Angeles County,,05/06/2019,06/30/2019,Built Up
69911,10275,N Tujunga Canyon Blvd,Los Angeles,CA,91042,"10275 N Tujunga Canyon Blvd, Tujunga, CA 91042, USA",34.2434699,-118.2744799,Los Angeles County,,05/07/2019,10/31/2019,Comp Shingle
69912,8939,W Pico Blvd,Los Angeles,CA,90035,"8939 W Pico Blvd, Los Angeles, CA 90035, USA",34.0555008,-118.3870046,Los Angeles County,,05/15/2019,03/31/2021,Built Up
69913,5408,W Adams Blvd,Los Angeles,CA,90016,"5408 W Adams Blvd, Los Angeles, CA 90016, USA",34.0322898,-118.3608755,Los Angeles County,,05/17/2019,06/30/2020,Built Up
69914,4406,W Pico Blvd,Los Angeles,CA,90019,"4406 W Pico Blvd, Los Angeles, CA 90019, USA",34.047892,-118.330751,Los Angeles County,,05/22/2019,02/29/2020,Built Up
69915,8069,Beverly Blvd,Los Angeles,CA,90048,"8069 Beverly Blvd, Los Angeles, CA 90048, USA",34.0763101,-118.3655776,Los Angeles County,,05/28/2019,09/30/2019,Built Up
69916,19700,Rinaldi St,Los Angeles,CA,91326,"19700 Rinaldi St, Northridge, CA 91326, USA",34.274072,-118.5633472,Los Angeles County,,05/31/2019,01/31/2021,Built Up
69917,12203,Ventura Blvd,Los Angeles,CA,91604,"12203 Ventura Blvd, Studio City, CA 91604, USA",34.1435118,-118.3985543,Los Angeles County,,05/31/2019,08/31/2020,Built Up
69918,3827,Sunset Blvd,Los Angeles,CA,90026,"3827 Sunset Blvd, Los Angeles, CA 90026, USA",34.0916782,-118.2793113,Los Angeles County,,06/06/2019,01/31/2021,Built Up
69919,14058,Victory Blvd,Los Angeles,CA,91401,"14058 Victory Blvd, Van Nuys, CA 91401, USA",34.1863573,-118.4397058,Los Angeles County,,06/07/2019,06/30/2019,Built Up
69921,403,W Adams Blvd,Los Angeles,CA,90007,"403 W Adams Blvd, Los Angeles, CA 90007, USA",34.0276982,-118.2735459,Los Angeles County,,06/12/2019,08/31/2020,Built Up
69922,10500,S Avalon Blvd,Los Angeles,CA,90003,"10500 S Avalon Blvd, Los Angeles, CA 90003, USA",33.9409006,-118.2649277,Los Angeles County,,06/13/2019,04/30/2021,Comp Shingle
69923,7133,Vineland Ave,Los Angeles,CA,91605,"7133 Vineland Ave, North Hollywood, CA 91605, USA",34.2005362,-118.371259,Los Angeles County,,06/17/2019,04/30/2020,Built Up
69924,2600,N Main St,Los Angeles,CA,90031,"2600 N Main St, Los Angeles, CA 90031, USA",34.0656365,-118.2150876,Los Angeles County,,06/18/2019,04/30/2020,Built Up
69926,10834,Santa Monica Blvd,Los Angeles,CA,90025,"10834 Santa Monica Blvd, Los Angeles, CA 90025, USA",34.0496081,-118.4355002,Los Angeles County,,06/21/2019,06/30/2020,Built Up
69927,17907,S Figueroa St,Gardena,CA,90248,"17907 S Figueroa St, Gardena, CA 90248, USA",33.8682548,-118.2823078,Los Angeles County,,06/24/2019,04/30/2020,Built Up
69928,5036,W Pico Blvd,Los Angeles,CA,90019,"5036 W Pico Blvd, Los Angeles, CA 90019, USA",34.0475967,-118.3474276,Los Angeles County,,06/25/2019,07/31/2020,Built Up
69929,6727,Odessa Ave,Los Angeles,CA,91406,"6727 Odessa Ave, Van Nuys, CA 91406, USA",34.1926673,-118.4904932,Los Angeles County,,06/26/2019,09/30/2019,Built Up
69930,2311,Cotner Ave,Los Angeles,CA,90064,"2311 Cotner Ave, Los Angeles, CA 90064, USA",34.0374824,-118.4381697,Los Angeles County,,06/26/2019,06/30/2020,Built Up
69931,5633,W Adams Blvd,Los Angeles,CA,90016,"5633 W Adams Blvd, Los Angeles, CA 90016, USA",34.032678,-118.3660319,Los Angeles County,,07/01/2019,06/30/2021,Built Up
69932,788,W 9th St,Los Angeles,CA,90731,"788 W 9th St, San Pedro, CA 90731, USA",33.736318,-118.294229,Los Angeles County,,07/01/2019,09/30/2020,Built Up
69933,1235,S Corning St,Los Angeles,CA,90035,"1235 S Corning St, Los Angeles, CA 90035, USA",34.0546056,-118.3776504,Los Angeles County,,07/05/2019,10/31/2019,Class A or B
69934,9545,Reseda Blvd,Los Angeles,CA,91324,"9545 Reseda Blvd, Northridge, CA 91324, USA",34.2435768,-118.53726,Los Angeles County,,07/05/2019,04/30/2021,Comp Shingle
69935,844,W Colorado Blvd,Pasadena,CA,91105,"844 W Colorado Blvd, Pasadena, CA 91105, USA",34.1421977,-118.1727496,Los Angeles County,,07/05/2019,06/30/2020,Built Up
69936,6800,De Soto Ave,Los Angeles,CA,91303,"6800 De Soto Ave, Canoga Park, CA 91303, USA",34.1941779,-118.587972,Los Angeles County,,07/09/2019,04/30/2021,Built Up
69938,969,N Broadway,Los Angeles,CA,90012,"969 N Broadway, Los Angeles, CA 90012, USA",34.065967,-118.236659,Los Angeles County,,07/10/2019,08/31/2020,Built Up
69939,2925,W Vernon Ave,Los Angeles,CA,90008,"2925 W Vernon Ave, Los Angeles, CA 90008, USA",34.0038143,-118.3254373,Los Angeles County,,07/11/2019,05/31/2020,Comp Shingle
69940,2116,South La Brea Ave,Los Angeles,CA,90016,"2116 South La Brea Ave, Los Angeles, CA 90016, USA",34.0377866,-118.3482756,Los Angeles County,,07/12/2019,07/31/2021,Built Up
69941,7229,Winnetka Ave,Los Angeles,CA,91306,"7229 Winnetka Ave, Winnetka, CA 91306, USA",34.2021893,-118.5713048,Los Angeles County,,07/13/2019,03/31/2020,Built Up
69942,21738,W Marilla St,Los Angeles,CA,91311,"21738 W Marilla St, Chatsworth, CA 91311, USA",34.247753,-118.6064455,Los Angeles County,,07/17/2019,03/31/2020,Class A or B
69943,11331,Camarillo St,Los Angeles,CA,91602,"11331 Camarillo St, North Hollywood, CA 91602, USA",34.1579517,-118.3782891,Los Angeles County,,07/18/2019,11/30/2019,Built Up
69948,7415,Beverly Blvd,Los Angeles,CA,90036,"7415 Beverly Blvd, Los Angeles, CA 90036, USA",34.0764543,-118.3517442,Los Angeles County,,07/29/2019,03/31/2021,Class A or B
69944,2033,S Crescent Ave,Los Angeles,CA,90731,"2033 S Crescent Ave, San Pedro, CA 90731, USA",33.7253134,-118.2852768,Los Angeles County,,07/18/2019,07/31/2020,Reroof with Class A of B material weighing less than 6 pounds per sq.f
69945,9201,Gazette Ave,Los Angeles,CA,91311,"9201 Gazette Ave, Chatsworth, CA 91311, USA",34.2382154,-118.587617,Los Angeles County,,07/24/2019,12/31/2020,Built Up
69946,990,N Hill St,Los Angeles,CA,90012,"990 N Hill St, Los Angeles, CA 90012, USA",34.0669685,-118.2371752,Los Angeles County,,07/25/2019,01/31/2021,Built Up
69949,4445,N Noble Ave,Los Angeles,CA,91403,"4445 N Noble Ave, Sherman Oaks, CA 91403, USA",34.1608713,-118.4618087,Los Angeles County,,07/30/2019,04/30/2020,Comp Shingle
69950,501,N Fairfax Ave,Los Angeles,CA,90036,"501 N Fairfax Ave, Los Angeles, CA 90036, USA",34.0802474,-118.3616819,Los Angeles County,,07/30/2019,12/31/2019,Built Up
69951,1404,S La Cienega Blvd,Los Angeles,CA,90035,"1404 S La Cienega Blvd, Los Angeles, CA 90035, USA",34.0530233,-118.375879,Los Angeles County,,07/30/2019,12/31/2019,Built Up
